# Lines starting with ”#” will be treated as comments.;;;;;;;;;;;;;;;;;;;;;;
# This file can be reloaded with the ”reload stats” console command;;;;;;;;;;;;;;;;;;;;;;
#;;;;;;;;;;;;;;;;missile weapons only;;;;;;
#;;;;;;;%of dmg that will;;%of dmg that will;;100;50;;;;minimum speed;;;;;;
#;;;;;%bonus dmg;%bonus dmg;go through shields;%bonus dmg;go through armor;;;;;;;of missiles;;;;;;
key;cost;power;min_damage;max_damage;hull_damage;shield_damage;shield_penetration;armor_damage;armor_penetration;min_windup;max_windup;cooldown;range;accuracy;tracking;missile_speed;missile_evasion;missile_shield;missile_armor;missile_health;missile_retarget_range;end
LARGE_BORG_ANTI_2;100;-53;80;160;1;1;0.5;1.75;0;15;20;50;50;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_BORG_ANTI_2;200;-110;180;350;1;1;0.5;1.75;0;15;20;50;60;0.8;-0.1;0;0;0;0;0;0;
STARBASE_BORG_ANTI_2;220;-125;190;370;1;1;0.5;1.75;0;15;20;50;70;0.8;0.1;0;0;0;0;0;0;
SMALL_BORG_ANTI_3;40;-21;23;47;1;1;0.5;1.75;0;15;20;50;30;0.7;0.1;0;0;0;0;0;0;
MEDIUM_BORG_ANTI_3;90;-48;50;100;1;1;0.5;1.75;0;15;20;50;40;0.75;-0.1;0;0;0;0;0;0;
LARGE_BORG_ANTI_3;190;-105;100;190;1;1;0.5;1.75;0;15;20;50;50;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_BORG_ANTI_3;390;-220;200;410;1;1;0.5;1.75;0;15;20;50;60;0.8;0;0;0;0;0;0;0;
STARBASE_BORG_ANTI_3;440;-250;220;450;1;1;0.5;1.75;0;15;20;50;70;0.8;0.1;0;0;0;0;0;0;
SMALL_BORG_ANTI_4;60;-32;28;56;1;1;0.5;1.75;0;15;20;50;30;0.7;0.1;0;0;0;0;0;0;
MEDIUM_BORG_ANTI_4;130;-71;60;120;1;1;0.5;1.75;0;15;20;50;40;0.75;-0.1;0;0;0;0;0;0;
LARGE_BORG_ANTI_4;280;-158;120;230;1;1;0.5;1.75;0;15;20;50;50;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_BORG_ANTI_4;590;-330;240;490;1;1;0.5;1.75;0;15;20;50;60;0.8;0;0;0;0;0;0;0;
STARBASE_BORG_ANTI_4;660;-375;260;520;1;1;0.5;1.75;0;15;20;50;70;0.8;0.1;0;0;0;0;0;0;
SMALL_BORG_ANTI_5;80;-43;33;65;1;1;0.5;1.75;0;15;20;50;30;0.7;0.1;0;0;0;0;0;0;
MEDIUM_BORG_ANTI_5;170;-95;70;140;1;1;0.5;1.75;0;15;20;50;40;0.75;-0.1;0;0;0;0;0;0;
LARGE_BORG_ANTI_5;370;-210;140;270;1;1;0.5;1.75;0;15;20;50;50;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_BORG_ANTI_5;780;-440;280;560;1;1;0.5;1.75;0;15;20;50;60;0.8;0;0;0;0;0;0;0;
STARBASE_BORG_ANTI_5;880;-500;300;600;1;1;0.5;1.75;0;15;20;50;70;0.8;0.1;0;0;0;0;0;0;
SMALL_BORG_ANTI_6;100;-53;37;75;1;1;0.5;1.75;0;15;20;50;30;0.7;0.1;0;0;0;0;0;0;
MEDIUM_BORG_ANTI_6;210;-119;80;160;1;1;0.5;1.75;0;15;20;50;40;0.75;-0.1;0;0;0;0;0;0;
LARGE_BORG_ANTI_6;470;-263;150;310;1;1;0.5;1.75;0;15;20;50;50;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_BORG_ANTI_6;970;-550;320;630;1;1;0.5;1.75;0;15;20;50;60;0.8;0;0;0;0;0;0;0;
STARBASE_BORG_ANTI_6;1100;-625;340;670;1;1;0.5;1.75;0;15;20;50;70;0.8;0.1;0;0;0;0;0;0;
POINT_DEFENCE_BIO_ANTI_1;10;-2;3;6;0.5;1;0;1.5;0;1;10;15;20;0.75;0.4;0;0;0;0;10;0;
SMALL_BIO_ANTI_1;10;-3;17;33;0.5;1;0;1.5;0;15;20;50;30;0.75;0.2;0;0;0;0;0;0;
MEDIUM_BIO_ANTI_1;20;-8;38;75;0.5;1;0;1.5;0;15;20;50;40;0.8;0;0;0;0;0;0;0;
LARGE_BIO_ANTI_1;40;-18;70;140;0.5;1;0;1.5;0;15;20;50;50;0.85;0.1;0;0;0;0;0;0;
EXTRA_LARGE_BIO_ANTI_1;70;-38;150;300;0.5;1;0;1.5;0;15;20;50;60;0.85;0.1;0;0;0;0;0;0;
STARBASE_BIO_ANTI_1;80;-45;170;340;0.5;1;0;1.5;0;15;20;50;70;0.85;0.2;0;0;0;0;0;0;
SMALL_BIO_ANTI_2;20;-6;20;40;0.5;1;0;1.5;0;15;20;50;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BIO_ANTI_2;30;-15;40;80;0.5;1;0;1.5;0;15;20;50;40;0.8;0.1;0;0;0;0;0;0;
LARGE_BIO_ANTI_2;70;-35;90;170;0.5;1;0;1.5;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_BIO_ANTI_2;200;-113;200;400;0.5;1;0;1.5;0;15;20;50;60;0.85;0;0;0;0;0;0;0;
SMALL_BIO_ANTI_3;30;-13;25;49;0.5;1;0;1.5;0;15;20;50;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BIO_ANTI_3;60;-30;50;100;0.5;1;0;1.5;0;15;20;50;40;0.8;0.1;0;0;0;0;0;0;
LARGE_BIO_ANTI_3;130;-70;100;210;0.5;1;0;1.5;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
SMALL_BIO_ANTI_4;40;-19;30;59;0.5;1;0;1.5;0;15;20;50;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BIO_ANTI_4;80;-45;60;120;0.5;1;0;1.5;0;15;20;50;40;0.8;0.1;0;0;0;0;0;0;
LARGE_BIO_ANTI_4;190;-105;120;250;0.5;1;0;1.5;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_BIO_ANTI_4;400;-225;260;510;0.5;1;0;1.5;0;15;20;50;60;0.85;0;0;0;0;0;0;0;
SMALL_BIO_ANTI_5;60;-30;34;69;0.5;1;0;1.75;0;15;20;50;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BIO_ANTI_5;130;-70;70;140;0.5;1;0;1.75;0;15;20;50;40;0.8;0.1;0;0;0;0;0;0;
LARGE_BIO_ANTI_5;290;-160;140;290;0.5;1;0;1.75;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
SMALL_BIO_ANTI_6;70;-38;39;78;0.5;1;0;1.75;0;15;20;50;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BIO_ANTI_6;160;-88;80;150;0.5;1;0;1.75;0;15;20;50;40;0.8;0.1;0;0;0;0;0;0;
LARGE_BIO_ANTI_6;360;-200;160;320;0.5;1;0;1.75;0;15;20;50;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_BIO_ANTI_6;750;-425;330;660;0.5;1;0;1.75;0;15;20;50;60;0.85;0;0;0;0;0;0;0;
PLANET_KILLER_SUPER_BIO_ANTI_0;2470;-1400;1290;2570;0.5;1;0;1.75;0;15;20;50;40;0.8;0.2;0;0;0;0;0;0;
POINT_DEFENCE_METREON_ANTI_1;10;-2;3;5;1.25;0.75;0;1;0;1;10;15;20;0.75;0.5;0;0;0;0;10;0;
SMALL_METREON_ANTI_1;10;-3;14;27;1.25;0.75;0;1;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_METREON_ANTI_1;20;-8;29;59;1.25;0.75;0;1;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_METREON_ANTI_1;40;-19;50;110;1.25;0.75;0;1;0;5;15;40;50;0.85;0.1;0;0;0;0;0;0;
EXTRA_LARGE_METREON_ANTI_1;80;-40;170;330;1.25;0.75;0;1;0;15;20;50;60;0.85;0;0;0;0;0;0;0;
STARBASE_METREON_ANTI_1;90;-48;180;350;1.25;0.75;0;1;0;15;20;50;70;0.85;0.2;0;0;0;0;0;0;
SMALL_METREON_ANTI_2;20;-7;15;31;1.25;0.75;0;1;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_METREON_ANTI_2;30;-16;33;65;1.25;0.75;0;1;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
SMALL_METREON_ANTI_3;30;-14;19;38;1.25;0.75;0;1;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_METREON_ANTI_3;60;-33;40;80;1.25;0.75;0;1;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
SMALL_METREON_ANTI_4;40;-21;22;45;1.25;0.75;0;1;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_METREON_ANTI_4;90;-49;50;90;1.25;0.75;0;1;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_METREON_ANTI_4;590;-333;390;780;1.25;0.75;0;1;0;20;25;60;60;0.85;0;0;0;0;0;0;0;
SMALL_METREON_ANTI_5;60;-30;25;50;1.5;0.75;0;1;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_METREON_ANTI_5;130;-70;50;110;1.5;0.75;0;1;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
SMALL_METREON_ANTI_6;70;-38;29;57;1.5;0.75;0;1;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_METREON_ANTI_6;160;-88;60;120;1.5;0.75;0;1;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_METREON_ANTI_6;880;-500;450;890;1.5;0.75;0;1;0;20;25;60;60;0.85;0;0;0;0;0;0;0;
POINT_DEFENCE_SUBSPACE_ANTI_1;10;-2;2;5;0.5;1.25;0;1.25;0;1;10;15;20;0.75;0.5;0;0;0;0;10;0;
SMALL_SUBSPACE_ANTI_1;10;-3;12;24;0.5;1.25;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_SUBSPACE_ANTI_1;20;-7;26;51;0.5;1.25;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_SUBSPACE_ANTI_1;30;-16;50;90;0.5;1.25;0;1.25;0;5;15;40;50;0.85;0.1;0;0;0;0;0;0;
EXTRA_LARGE_SUBSPACE_ANTI_1;70;-35;150;290;0.5;1.25;0;1.25;0;15;20;50;60;0.85;0;0;0;0;0;0;0;
STARBASE_SUBSPACE_ANTI_1;80;-43;160;310;0.5;1.25;0;1.25;0;15;20;50;70;0.85;0.2;0;0;0;0;0;0;
SMALL_SUBSPACE_ANTI_2;10;-6;14;27;0.5;1.25;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_SUBSPACE_ANTI_2;30;-14;29;59;0.5;1.25;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_SUBSPACE_ANTI_2;60;-33;50;110;0.5;1.25;0;1.25;0;5;15;40;50;0.85;0.1;0;0;0;0;0;0;
SMALL_SUBSPACE_ANTI_3;20;-11;17;35;0.5;1.25;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_SUBSPACE_ANTI_3;50;-28;40;70;0.5;1.25;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_SUBSPACE_ANTI_3;120;-65;70;140;0.5;1.25;0;1.25;0;5;15;40;50;0.85;0.1;0;0;0;0;0;0;
SMALL_SUBSPACE_ANTI_4;30;-17;21;41;0.5;1.25;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_SUBSPACE_ANTI_4;80;-41;40;90;0.5;1.25;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_SUBSPACE_ANTI_4;180;-98;80;170;0.5;1.25;0;1.25;0;5;15;40;50;0.85;0.1;0;0;0;0;0;0;
EXTRA_LARGE_SUBSPACE_ANTI_4;530;-298;350;710;0.5;1.25;0;1.25;0;20;25;60;60;0.85;0.1;0;0;0;0;0;0;
SMALL_SUBSPACE_ANTI_5;50;-28;24;49;0.5;1.5;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_SUBSPACE_ANTI_5;120;-65;50;100;0.5;1.5;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_SUBSPACE_ANTI_5;270;-150;100;190;0.5;1.5;0;1.25;0;5;15;40;50;0.85;0.1;0;0;0;0;0;0;
SMALL_SUBSPACE_ANTI_6;70;-34;28;55;0.5;1.5;0;1.25;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_SUBSPACE_ANTI_6;150;-81;60;110;0.5;1.5;0;1.25;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_SUBSPACE_ANTI_6;330;-188;110;220;0.5;1.5;0;1.25;0;5;15;40;50;0.85;0.1;0;0;0;0;0;0;
EXTRA_LARGE_SUBSPACE_ANTI_6;840;-475;420;850;0.5;1.5;0;1.25;0;20;25;60;60;0.85;0.1;0;0;0;0;0;0;
POINT_DEFENCE_SPREAD_ANTI_1;10;-1;2;3;0.75;1;0;1.25;0;1;10;15;20;0.7;0.4;0;0;0;0;10;0;
SMALL_SPREAD_ANTI_1;10;-1;8;17;0.75;1;0;1.25;0;5;15;40;30;0.7;0;0;0;0;0;0;0;
MEDIUM_SPREAD_ANTI_1;10;-3;18;36;0.75;1;0;1.25;0;5;15;40;40;0.75;-0.1;0;0;0;0;0;0;
LARGE_SPREAD_ANTI_1;20;-9;33;65;0.75;1;0;1.25;0;5;15;40;50;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_SPREAD_ANTI_1;40;-20;110;210;0.75;1;0;1.25;0;15;20;50;60;0.8;-0.1;0;0;0;0;0;0;
STARBASE_SPREAD_ANTI_1;50;-28;120;230;0.75;1;0;1.25;0;15;20;50;70;0.8;0.1;0;0;0;0;0;0;
SMALL_SPREAD_ANTI_2;20;-7;13;27;0.75;1;0;1.25;0;15;20;50;15;0.9;0.6;0;0;0;0;0;0;
MEDIUM_SPREAD_ANTI_2;30;-16;29;58;0.75;1;0;1.25;0;15;20;50;20;0.95;0.5;0;0;0;0;0;0;
LARGE_SPREAD_ANTI_2;70;-38;60;110;0.75;1;0;1.25;0;15;20;50;30;1;0.5;0;0;0;0;0;0;
MEDIUM_SPREAD_ANTI_3;80;-44;50;90;0.75;1;0;1.25;0;15;20;50;20;0.95;0.5;0;0;0;0;0;0;
LARGE_SPREAD_ANTI_3;180;-100;90;190;0.75;1;0;1.25;0;15;20;50;30;1;0.5;0;0;0;0;0;0;
LARGE_SPREAD_ANTI_4;290;-160;150;290;0.75;1;0;1.25;0;20;25;60;30;1;0.5;0;0;0;0;0;0;
EXTRA_LARGE_SPREAD_ANTI_5;750;-425;350;710;0.75;1;0;1.25;0;20;25;60;40;1;0.5;0;0;0;0;0;0;
POINT_DEFENCE_PYLON_ANTI_2;10;-6;3;5;0.75;1;0;1.25;0;1;10;15;15;0.8;0.7;0;0;0;0;30;0;
POINT_DEFENCE_PYLON_ANTI_3;20;-11;4;7;0.75;1;0;1.25;0;1;10;15;15;0.8;0.7;0;0;0;0;60;0;
POINT_DEFENCE_PYLON_ANTI_4;30;-17;5;10;0.75;1;0;1.25;0;1;10;15;15;0.8;0.7;0;0;0;0;90;0;
STARBASE_PYLON_ANTI_2;290;-160;200;400;0.75;1;0;1.25;0;15;20;50;70;0.85;0.2;0;0;0;0;0;0;
STARBASE_PYLON_ANTI_3;500;-280;260;510;0.75;1;0;1.25;0;15;20;50;70;0.85;0.2;0;0;0;0;0;0;
STARBASE_PYLON_ANTI_4;710;-400;320;630;0.75;1;0;1.25;0;15;20;50;70;0.85;0.2;0;0;0;0;0;0;
MEDIUM_POSITRON_CANNON_ANTI_1;50;-28;26;53;0.75;1;0;1.25;0;6;6;35;70;0.75;0;0;0;0;0;0;0;
LARGE_POSITRON_CANNON_ANTI_1;130;-69;50;110;0.75;1;0;1.25;0;6;6;35;80;0.8;0;0;0;0;0;0;0;
MEDIUM_POSITRON_CANNON_ANTI_2;70;-39;30;70;0.75;1;0;1.25;0;6;6;35;70;0.75;0;0;0;0;0;0;0;
LARGE_POSITRON_CANNON_ANTI_2;170;-96;60;130;0.75;1;0;1.25;0;6;6;35;80;0.8;0;0;0;0;0;0;0;
MEDIUM_POSITRON_CANNON_ANTI_3;100;-56;40;80;0.75;1;0;1.25;0;6;6;35;80;0.75;-0.1;0;0;0;0;0;0;
LARGE_POSITRON_CANNON_ANTI_3;240;-135;80;160;0.75;1;0;1.25;0;6;6;35;90;0.8;-0.1;0;0;0;0;0;0;
EXTRA_LARGE_POSITRON_CANNON_ANTI_4;750;-425;260;520;1.5;1;0;1.25;0;8;8;45;40;0.8;-0.1;0;0;0;0;0;0;
SMALL_RAILGUN_ANTI_1;40;-17;11;23;0.75;1;0;1.25;0;5;10;30;70;0.8;0.2;0;0;0;0;0;0;
MEDIUM_RAILGUN_ANTI_1;80;-41;24;48;0.75;1;0;1.25;0;5;10;30;80;0.85;0.1;0;0;0;0;0;0;
SMALL_RAILGUN_ANTI_2;50;-24;14;28;0.75;1;0;1.25;0;5;10;30;70;0.8;0.2;0;0;0;0;0;0;
MEDIUM_RAILGUN_ANTI_2;110;-57;30;60;0.75;1;0;1.25;0;5;10;30;80;0.85;0.1;0;0;0;0;0;0;
SMALL_RAILGUN_ANTI_3;60;-34;17;33;0.75;1;0;1.25;0;5;10;30;80;0.8;0.2;0;0;0;0;0;0;
MEDIUM_RAILGUN_ANTI_3;140;-79;30;70;0.75;1;0;1.25;0;5;10;30;90;0.85;0.1;0;0;0;0;0;0;
SMALL_BEAM_ANTI_1;20;-11;14;29;0.75;1;0.5;1.25;0;5;15;40;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BEAM_ANTI_1;50;-28;30;61;0.75;1;0.5;1.25;0;5;15;40;30;0.8;0;0;0;0;0;0;0;
LARGE_BEAM_ANTI_1;120;-65;60;120;0.75;1;0.5;1.25;0;5;15;40;40;0.85;0;0;0;0;0;0;0;
SMALL_BEAM_ANTI_2;30;-17;18;35;0.75;1;0.5;1.25;0;5;15;40;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BEAM_ANTI_2;80;-41;40;70;0.75;1;0.5;1.25;0;5;15;40;30;0.8;0;0;0;0;0;0;0;
LARGE_BEAM_ANTI_2;180;-98;70;150;0.75;1;0.5;1.25;0;5;15;40;40;0.85;0;0;0;0;0;0;0;
SMALL_BEAM_ANTI_3;40;-23;21;43;0.75;1;0.5;1.25;0;5;15;40;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BEAM_ANTI_3;100;-55;40;90;0.75;1;0.5;1.25;0;5;15;40;30;0.8;0;0;0;0;0;0;0;
LARGE_BEAM_ANTI_3;230;-130;90;180;0.75;1;0.5;1.25;0;5;15;40;40;0.85;0;0;0;0;0;0;0;
SMALL_BEAM_ANTI_4;50;-28;25;49;0.75;1;0.5;1.25;0;5;15;40;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_BEAM_ANTI_4;130;-69;50;100;0.75;1;0.5;1.25;0;5;15;40;30;0.8;0;0;0;0;0;0;0;
LARGE_BEAM_ANTI_4;290;-163;100;210;0.75;1;0.5;1.25;0;5;15;40;40;0.85;0;0;0;0;0;0;0;
SMALL_PROTON_ANTI_1;20;-11;14;29;0.75;1;0;1.25;0.5;5;15;40;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_PROTON_ANTI_1;50;-28;30;61;0.75;1;0;1.25;0.5;5;15;40;30;0.8;0;0;0;0;0;0;0;
LARGE_PROTON_ANTI_1;120;-65;60;120;0.75;1;0;1.25;0.5;5;15;40;40;0.85;0;0;0;0;0;0;0;
SMALL_PROTON_ANTI_2;30;-17;18;35;0.75;1;0;1.25;0.5;5;15;40;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_PROTON_ANTI_2;80;-41;40;70;0.75;1;0;1.25;0.5;5;15;40;30;0.8;0;0;0;0;0;0;0;
LARGE_PROTON_ANTI_2;180;-98;70;150;0.75;1;0;1.25;0.5;5;15;40;40;0.85;0;0;0;0;0;0;0;
SMALL_PROTON_ANTI_3;40;-23;21;43;0.75;1;0;1.25;0.5;5;15;40;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_PROTON_ANTI_3;100;-55;40;90;0.75;1;0;1.25;0.5;5;15;40;30;0.8;0;0;0;0;0;0;0;
LARGE_PROTON_ANTI_3;230;-130;90;180;0.75;1;0;1.25;0.5;5;15;40;40;0.85;0;0;0;0;0;0;0;
SMALL_PROTON_ANTI_4;50;-28;25;49;0.75;1;0;1.25;0.5;5;15;40;20;0.75;0.1;0;0;0;0;0;0;
MEDIUM_PROTON_ANTI_4;130;-69;50;100;0.75;1;0;1.25;0.5;5;15;40;30;0.8;0;0;0;0;0;0;0;
LARGE_PROTON_ANTI_4;290;-163;100;210;0.75;1;0;1.25;0.5;5;15;40;40;0.85;0;0;0;0;0;0;0;




POINT_DEFENCE_REVERSE_POLARON_1;10;-2;3;4;0.5;1.75;0;0.75;0;1;10;15;20;0.75;0.4;0;0;0;0;10;0;
SMALL_REVERSE_POLARON_1;10;-3;13;19;0.5;1.75;0;0.75;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_REVERSE_POLARON_1;20;-6;29;41;0.5;1.75;0;0.75;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_REVERSE_POLARON_1;30;-15;60;80;0.5;1.75;0;0.75;0;5;15;40;50;0.85;0;0;0;0;0;0;0;
EXTRA_LARGE_REVERSE_POLARON_1;60;-33;170;240;0.5;1.75;0;0.75;0;15;20;50;60;0.85;0;0;0;0;0;0;0;
STARBASE_REVERSE_POLARON_1;80;-40;180;250;0.5;1.75;0;0.75;0;15;20;50;70;0.85;0.2;0;0;0;0;0;0;
SMALL_REVERSE_POLARON_2;10;-5;16;22;0.5;1.75;0;0.75;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_REVERSE_POLARON_2;30;-13;34;47;0.5;1.75;0;0.75;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
SMALL_REVERSE_POLARON_3;20;-10;20;28;0.5;1.75;0;0.75;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_REVERSE_POLARON_3;50;-25;40;60;0.5;1.75;0;0.75;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
SMALL_REVERSE_POLARON_4;40;-19;24;35;0.5;2;0;0.75;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_REVERSE_POLARON_4;80;-45;50;70;0.5;2;0;0.75;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
SMALL_REVERSE_POLARON_5;50;-28;30;43;0.5;2;0;0.75;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_REVERSE_POLARON_5;120;-65;60;90;0.5;2;0;0.75;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
SMALL_REVERSE_POLARON_6;80;-41;32;46;0.5;2.5;0;0.75;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_REVERSE_POLARON_6;170;-94;70;90;0.5;2.5;0;0.75;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
EXTRA_LARGE_REVERSE_POLARON_6;800;-450;370;530;0.5;2.5;0;0.75;0;15;20;50;60;0.85;0;0;0;0;0;0;0;
POINT_DEFENCE_PYLON_POLARON_2;10;-6;3;5;0.75;1.5;0;0.75;0;1;10;15;15;0.8;0.7;0;0;0;0;30;0;
MEDIUM_PYLON_POLARON_2;40;-21;45;64;0.75;1.5;0;0.75;0;15;20;50;30;0.85;0.3;0;0;0;0;0;0;
LARGE_PYLON_POLARON_2;90;-49;90;130;0.75;1.5;0;0.75;0;15;20;50;40;0.9;0.3;0;0;0;0;0;0;
POINT_DEFENCE_PYLON_POLARON_3;20;-11;5;6;0.75;1.5;0;0.75;0;1;10;15;15;0.8;0.7;0;0;0;0;60;0;
MEDIUM_PYLON_POLARON_3;80;-41;60;90;0.75;1.5;0;0.75;0;15;20;50;30;0.85;0.3;0;0;0;0;0;0;
LARGE_PYLON_POLARON_3;180;-98;130;170;0.75;1.5;0;0.75;0;15;20;50;40;0.9;0.3;0;0;0;0;0;0;
POINT_DEFENCE_PYLON_POLARON_4;30;-17;6;9;0.75;1.5;0;0.75;0;1;10;15;15;0.8;0.7;0;0;0;0;90;0;
MEDIUM_PYLON_POLARON_4;110;-62;80;110;0.75;1.5;0;0.75;0;15;20;50;30;0.85;0.3;0;0;0;0;0;0;
LARGE_PYLON_POLARON_4;260;-146;160;230;0.75;1.5;0;0.75;0;15;20;50;40;0.9;0.3;0;0;0;0;0;0;
STARBASE_PYLON_POLARON_2;300;-170;230;320;0.75;1.5;0;0.75;0;15;20;50;60;0.9;0.5;0;0;0;0;0;0;
STARBASE_PYLON_POLARON_3;530;-298;300;420;0.75;1.5;0;0.75;0;15;20;50;60;0.9;0.5;0;0;0;0;0;0;
STARBASE_PYLON_POLARON_4;750;-425;370;520;0.75;1.5;0;0.75;0;15;20;50;60;0.9;0.5;0;0;0;0;0;0;
SMALL_FOCUS_POLARON_1;40;-17;26;35;0.75;1.5;0;0.75;0;15;20;50;70;0.8;0.2;0;0;0;0;0;0;
MEDIUM_FOCUS_POLARON_1;80;-41;54;76;0.75;1.5;0;0.75;0;15;20;50;80;0.85;0.1;0;0;0;0;0;0;
SMALL_FOCUS_POLARON_2;50;-24;32;44;0.75;1.5;0;0.75;0;15;20;50;70;0.8;0.2;0;0;0;0;0;0;
MEDIUM_FOCUS_POLARON_2;110;-57;70;90;0.75;1.5;0;0.75;0;15;20;50;80;0.85;0.1;0;0;0;0;0;0;
SMALL_FOCUS_POLARON_3;60;-31;37;53;0.75;1.5;0;0.75;0;15;20;50;70;0.8;0.2;0;0;0;0;0;0;
MEDIUM_FOCUS_POLARON_3;130;-73;80;110;0.75;1.5;0;0.75;0;15;20;50;80;0.85;0.1;0;0;0;0;0;0;
EXTRA_LARGE_FOCUS_POLARON_4;750;-425;350;480;0.75;1.5;0;0.75;0;15;20;50;110;0.9;0.1;0;0;0;0;0;0;
SMALL_PHASED_POLARON_1;30;-13;22;31;1.25;1.25;0;0.5;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_PHASED_POLARON_1;60;-30;50;60;1.25;1.25;0;0.5;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_PHASED_POLARON_1;130;-70;90;130;1.25;1.25;0;0.5;0;5;15;40;50;0.85;0;0;0;0;0;0;0;
SMALL_PHASED_POLARON_2;40;-19;27;37;1.25;1.25;0;0.5;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_PHASED_POLARON_2;80;-45;60;70;1.25;1.25;0;0.5;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_PHASED_POLARON_2;190;-105;110;160;1.25;1.25;0;0.5;0;5;15;40;50;0.85;0;0;0;0;0;0;0;
SMALL_PHASED_POLARON_3;50;-25;31;43;1.25;1.25;0;0.5;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
MEDIUM_PHASED_POLARON_3;110;-60;60;90;1.25;1.25;0;0.5;0;5;15;40;40;0.8;0;0;0;0;0;0;0;
LARGE_PHASED_POLARON_3;250;-140;130;180;1.25;1.25;0;0.5;0;5;15;40;50;0.85;0;0;0;0;0;0;0;
SMALL_PHASED_POLARON_4;60;-31;35;50;1.25;1.25;0;0.5;0;5;15;40;30;0.75;0.1;0;0;0;0;0;0;
